Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.0.104-140.82.112.3-39590-443-6,192.168.0.104,39590,140.82.112.3,443,6,06/09/2020 01:55:21 PM,3551384,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.5631607283245067,3551384.0,0.0,3551384.0,3551384.0,3551384.0,3551384.0,0.0,3551384.0,3551384.0,0,0,0,0,0,0,0,0,0,64,0,0.5631607283245067,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,501,0,0,32,0,0,0,0,0,0,0,0,No Label
192.168.0.104-157.240.7.35-37920-443-6,192.168.0.104,37920,157.240.7.35,443,6,06/09/2020 01:54:19 PM,65047223,8,6,581.0,443.0,517.0,0.0,72.62500000000001,180.94587785933592,212.0,0.0,73.83333333333333,92.0443733569123,15.742409172486886,0.21522825040509416,5003632.538461538,1.3311879614205955E7,4.6166593E7,40.0,6.5047223E7,9292460.42857143,1.760967571103198E7,4.6166593E7,1191.0,4.7022897E7,9404579.4,2.07557988855412E7,4.6532955E7,1409.0,0,0,0,0,264,200,0.1229875716600538,0.09224067874504036,0.0,517.0,68.26666666666668,140.54712817448544,19753.495238095235,1,2,0,5,13,0,0,0,0.0,73.14285714285714,72.625,73.83333333333333,0,0,0,0,5,2096,0,41,0,31,64240,113,2,32,0,0,0,0,1.466098118809828E15,4.617011636899557E14,1.599379806526461E15,1.7531252E7,No Label
151.101.192.134-192.168.0.104-443-54696-6,151.101.192.134,443,192.168.0.104,54696,6,06/09/2020 01:55:25 PM,13777,2,1,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,2250.1270232997026,217.75422806126153,6888.5,9557.962361298563,13647.0,130.0,13777.0,13777.0,0.0,13777.0,13777.0,0,0,0,0,0,1,0,0,0,64,20,145.16948537417434,72.58474268708717,0.0,31.0,15.499999999999998,17.897858344878397,320.3333333333333,1,0,1,1,2,0,0,0,0.0,20.666666666666668,15.5,0.0,0,0,0,0,0,0,0,10,0,0,58,0,0,32,0,0,0,0,0,0,0,0,No Label
199.232.198.49-192.168.0.104-443-44958-6,199.232.198.49,443,192.168.0.104,44958,6,06/09/2020 01:55:25 PM,716,2,1,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,43296.089385474865,4189.944134078212,358.0,418.60721446243616,654.0,62.0,716.0,716.0,0.0,716.0,716.0,0,0,0,0,0,1,0,0,0,64,20,2793.296089385475,1396.6480446927376,0.0,31.0,15.499999999999998,17.897858344878397,320.3333333333333,1,0,1,1,2,0,0,0,0.0,20.666666666666668,15.5,0.0,0,0,0,0,0,0,0,10,0,0,85,0,0,32,0,0,0,0,0,0,0,0,No Label
192.168.0.104-104.22.33.172-46914-443-6,192.168.0.104,46914,104.22.33.172,443,6,06/09/2020 01:53:03 PM,103013184,22,30,1166.0,33320.0,517.0,0.0,53.00000000000001,127.71061036577969,4500.0,0.0,1110.6666666666667,1039.3406176707567,334.77268307714866,0.5047897558432909,2019866.3529411769,8944604.668402534,4.5360201E7,49.0,1.03013184E8,4905389.714285715,1.3855283058184123E7,4.6847926E7,398.0,5.7559256E7,1984801.931034483,8814099.273586852,4.6722859E7,49.0,0,0,0,0,460,612,0.21356489670293077,0.29122485914036017,0.0,4500.0,650.6792452830189,943.5921090252948,890366.0682148038,0,2,0,20,51,0,0,0,1.0,663.1923076923077,53.0,1110.6666666666667,0,0,0,0,17,47986,0,22,0,640,64240,67,7,20,0,0,0,0,1.599379691731223E15,1.6048675368780017E7,1.599379784558932E15,1.599379683033592E15,No Label
192.168.0.104-157.240.7.8-48474-443-6,192.168.0.104,48474,157.240.7.8,443,6,06/09/2020 01:54:26 PM,65546650,10,10,581.0,3002.0,517.0,0.0,58.100000000000016,162.4906493036172,1388.0,0.0,300.2,540.7449182994387,54.66335808161058,0.3051261963807456,3449823.684210526,1.0955465958138445E7,4.5244442E7,54.0,6.5429941E7,7269993.444444444,1.5632557605078256E7,4.5244442E7,1171.0,6.5451683E7,7272409.222222222,1.5887295797578223E7,4.644595E7,2824.0,0,0,0,0,340,328,0.1525630981903728,0.1525630981903728,0.0,1388.0,170.6190476190476,399.55618831279236,159645.1476190476,1,2,0,7,19,0,0,0,1.0,179.15,58.1,300.2,0,0,0,0,7,7014,0,29,0,150,64240,113,2,32,0,0,0,0,1.5993797763675488E15,2.0761943911369603E7,1.599379831053147E15,1.599379766824804E15,No Label
192.168.0.104-157.240.7.8-48472-443-6,192.168.0.104,48472,157.240.7.8,443,6,06/09/2020 01:54:26 PM,65858599,14,11,1172.0,1156.0,529.0,0.0,83.71428571428572,187.09003532706205,315.0,0.0,105.0909090909091,124.69599395766853,35.3484592042415,0.3796011512482979,2744108.291666667,9721891.165205324,4.5035853E7,46.0,6.5858599E7,5066046.076923077,1.311960345509776E7,4.5123892E7,370.0,6.5733556E7,6573355.6,1.4960002254736736E7,4.6052447E7,1593.0,0,0,0,0,468,360,0.21257664469904683,0.16702450654925108,0.0,529.0,89.53846153846153,157.69317823399481,24867.13846153846,1,2,0,12,24,0,0,0,0.0,93.12,83.71428571428571,105.0909090909091,0,0,0,0,10,3907,0,46,0,46,64240,117,5,32,0,0,0,0,1.5993797745111792E15,1.8739157825221535E7,1.599379831608312E15,1.599379766766857E15,No Label
192.168.0.104-157.240.7.8-48474-443-6,192.168.0.104,48474,157.240.7.8,443,6,06/09/2020 01:55:32 PM,450501,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.439501799108104,450501.0,0.0,450501.0,450501.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,2.219750899554052,2.219750899554052,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,501,113,0,32,0,0,0,0,0,0,0,0,No Label
157.240.7.8-192.168.0.104-443-48472-6,157.240.7.8,443,192.168.0.104,48472,6,06/09/2020 01:55:32 PM,452905,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.623905675583179,226452.5,320158.8586381767,452839.0,66.0,452905.0,452905.0,0.0,452905.0,452905.0,0,0,0,0,0,0,0,0,0,64,32,4.415937117055453,2.2079685585277264,0.0,0.0,0.0,0.0,0.0,2,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,117,501,0,32,0,0,0,0,0,0,0,0,No Label
192.168.0.104-13.227.250.11-40640-443-6,192.168.0.104,40640,13.227.250.11,443,6,06/09/2020 01:54:30 PM,69434223,13,11,581.0,5104.0,517.0,0.0,44.69230769230769,143.00896511255547,1400.0,0.0,464.0,649.9655375479534,81.87605123773042,0.3456508759376482,3018879.260869565,1.0043091535562571E7,4.4952005E7,7.0,6.9434223E7,5786185.25,1.3590929296855377E7,4.4952005E7,1209.0,4.8301116E7,4830111.600000001,1.4166292472605849E7,4.5127862E7,1721.0,0,0,0,0,432,376,0.18722755779955944,0.15842331813808877,0.0,1400.0,227.39999999999998,481.8118581631908,232142.66666666666,1,5,0,4,22,0,0,0,0.0,236.875,44.69230769230769,464.0,0,0,0,0,6,2632,0,24,0,212,64240,118,2,32,0,0,0,0,1.5266806957986628E15,3.409889096234246E14,1.599379819944366E15,1.9976978E7,No Label
192.168.0.104-202.94.66.145-37786-443-6,192.168.0.104,37786,202.94.66.145,443,6,06/09/2020 01:54:36 PM,63887615,11,8,581.0,3344.0,517.0,0.0,52.818181818181834,155.14433162820882,1388.0,0.0,418.0,536.5271927604682,61.43600758926437,0.2973972341900696,3549311.9444444445,1.1090144768374389E7,4.5160068E7,24.0,6.3887615E7,6388761.5,1.4649197624467403E7,4.5160068E7,907.0,4.6941624E7,6705946.285714285,1.7248364162053924E7,4.5818856E7,1188.0,0,0,0,0,372,264,0.17217734611004026,0.1252198880800293,0.0,1388.0,196.24999999999997,391.6178151691962,153364.51315789472,1,2,0,6,18,0,0,0,0.0,206.57894736842104,52.81818181818182,418.0,0,0,0,0,7,3498,0,30,0,176,64240,113,2,32,0,0,0,0,1.5052986173963442E15,3.8790657073062775E14,1.599379822910697E15,1.5990692E7,No Label
192.168.0.104-140.82.114.26-36916-443-6,192.168.0.104,36916,140.82.114.26,443,6,06/09/2020 01:55:08 PM,36566523,14,8,1852.0,4273.0,864.0,0.0,132.28571428571428,254.92877695286052,1400.0,0.0,534.125,590.5477935176555,167.50293704435614,0.6016432024450343,1741263.0,7141876.354976023,3.2882392E7,44.0,3.6566523E7,2812809.461538462,9041634.383449264,3.2882392E7,668.0,2811377.0,401625.2857142857,382585.5794824274,856312.0,1244.0,0,0,0,0,456,264,0.38286385610138546,0.21877934634364882,0.0,1400.0,266.304347826087,436.0084897820859,190103.4031620553,1,2,0,11,21,0,0,0,0.0,278.40909090909093,132.28571428571428,534.125,0,0,0,0,11,2101,0,84,0,194,64240,69,6,32,0,0,0,0,1.5993798118219835E15,8030639.882667941,1.599379844795379E15,1.599379808313755E15,No Label
140.82.114.26-192.168.0.104-443-36916-6,140.82.114.26,443,192.168.0.104,36916,6,06/09/2020 01:55:45 PM,5812,4,3,123.0,0.0,73.0,0.0,30.75,30.543684562715523,0.0,0.0,0.0,0.0,21163.110805230557,1204.4046799724706,968.6666666666666,1273.5292170447706,3282.0,30.0,5812.0,1937.3333333333333,1211.3485598015682,3328.0,1112.0,4684.0,2342.0,1376.0297961890215,3315.0,1369.0,1,0,0,0,128,60,688.2312456985546,516.173434273916,0.0,73.0,24.5,31.86578998594843,1015.4285714285714,1,0,3,3,4,0,0,0,0.0,28.0,30.75,0.0,0,0,0,0,0,0,0,17,0,0,71,0,2,32,0,0,0,0,1.5993798453469788E15,1954.4090965472574,1.599379845348791E15,1.599379845344203E15,No Label
192.168.0.104-142.250.68.110-36055-443-17,192.168.0.104,36055,142.250.68.110,443,17,06/09/2020 01:53:43 PM,93975733,42,62,10990.0,45861.0,1350.0,33.0,261.6666666666667,440.565084290545,1350.0,25.0,739.6935483870966,638.5711403353347,604.9540470197769,1.1066686758378357,912385.7572815535,3675259.4660619283,2.8148062E7,82.0,9.3975733E7,2292091.048780488,5692223.134116552,2.8463113E7,90.0,9.3641609E7,1535108.344262295,4893585.652863485,2.8664379E7,876.0,0,0,0,0,336,496,0.44692388831912594,0.6597447875187097,25.0,1350.0,554.2952380952381,613.8852142111799,376855.0562271063,0,0,0,0,0,0,0,0,1.0,559.625,261.6666666666667,739.6935483870968,0,0,0,0,19,7652,0,105,0,440,0,0,41,8,0,0,0,0,1.5993797602403888E15,2.3130121211392157E7,1.599379817632572E15,1.599379723684171E15,No Label
127.0.0.1-127.0.0.1-54595-54595-17,127.0.0.1,54595,127.0.0.1,54595,17,06/09/2020 01:53:48 PM,60082220,13,0,3864.0,0.0,936.0,24.0,297.2307692307693,338.590744568856,0,0,0,0,64.3118712990299,0.21637016741392046,5006851.666666667,1.5213838576771617E7,5.2874373E7,8.0,6.008222E7,5006851.666666667,1.5213838576771617E7,5.2874373E7,8.0,0,0,0,0,0,0,0,0,0,104,0,0.21637016741392046,0.0,24.0,936.0,278.2857142857143,332.9410732273179,110849.75824175825,0,0,0,0,0,0,0,0,0.0,299.6923076923077,297.2307692307692,0.0,0,0,0,0,6,71316,1,297,0,0,0,0,12,8,0,0,0,0,1.5993797603808132E15,2.955268328053599E7,1.599379788337672E15,1.599379728260485E15,No Label
192.168.0.104-140.82.114.26-36928-443-6,192.168.0.104,36928,140.82.114.26,443,6,06/09/2020 01:55:47 PM,15194749,13,8,2161.0,4274.0,872.0,0.0,166.23076923076923,274.36203389139985,1400.0,0.0,534.25,590.5483529253613,423.50156623186075,1.3820563932974477,759737.45,2747690.7508403733,1.2380049E7,55.0,1.5194749E7,1266229.0833333335,3513403.238604816,1.2380049E7,2138.0,2264387.0,323483.85714285716,389776.9556457593,1002670.0,1338.0,0,0,0,0,424,264,0.8555587196603248,0.526497673637123,0.0,1400.0,292.50000000000006,442.12137419922317,195471.3095238095,1,2,0,11,20,0,0,0,0.0,306.42857142857144,166.23076923076923,534.25,0,0,0,0,10,4399,0,102,0,203,64240,69,6,32,0,0,0,0,1.5993798498858265E15,3264101.7188525125,1.59937986263884E15,1.599379847497381E15,No Label
192.168.0.104-140.82.114.26-36928-443-6,192.168.0.104,36928,140.82.114.26,443,6,06/09/2020 01:56:04 PM,465423,4,5,367.0,123.0,367.0,0.0,91.75,183.49999999999997,73.0,0.0,24.6,29.81274895074253,1052.8057272631563,19.33724805177226,58177.87500000001,151018.7616087461,431584.0,56.0,450311.0,150103.6666666667,256817.52752554356,446651.0,1788.0,33839.0,8459.75,7646.10359921967,15176.0,1780.0,1,0,0,0,92,160,8.594332467454338,10.742915584317922,0.0,367.0,85.7,150.00522213132004,22501.566666666666,2,0,3,4,6,0,0,0,1.0,95.22222222222223,91.75,24.6,0,0,0,0,4,1088,0,40,0,13,501,71,0,20,0,0,0,0,1.5993798647561902E15,175728.28098525968,1.599379864832961E15,1.599379864397756E15,No Label
192.168.0.104-142.250.68.106-56524-443-17,192.168.0.104,56524,142.250.68.106,443,17,06/09/2020 01:54:01 PM,119474930,22,26,6272.0,5210.0,1350.0,33.0,285.09090909090907,452.3842560827191,1350.0,25.0,200.38461538461536,352.42418497294733,96.1038437101407,0.4017579252818981,2542019.7872340423,5676187.193066283,2.3205981E7,101.0,1.19092282E8,5671061.047619048,7538042.317189154,2.3487843E7,341.0,1.17643506E8,4705740.240000001,7464074.86255778,2.3772663E7,1210.0,0,0,0,0,176,208,0.18413904908753662,0.21761887619436143,25.0,1350.0,261.87755102040825,425.6596171753642,181186.1096938776,0,0,0,0,0,0,0,0,1.0,267.3333333333333,285.09090909090907,200.3846153846154,0,0,0,0,5,2140,0,130,0,108,0,0,21,8,0,0,0,0,1.5993797788613785E15,3.513577206897388E7,1.5993798603884E15,1.599379741697955E15,No Label
192.168.0.104-34.196.246.152-39774-443-6,192.168.0.104,39774,34.196.246.152,443,6,06/09/2020 01:55:03 PM,63190815,11,8,643.0,3511.0,517.0,0.0,58.45454545454545,156.7095170283947,1400.0,0.0,438.875,630.0014597488757,65.73740186766067,0.30067660940913643,3510600.8333333335,1.0956312086560724E7,4.5160107E7,68.0,6.3190815E7,6319081.5,1.442499385832914E7,4.5160107E7,292.0,6.2488495E7,8926927.857142856,1.7012787223073643E7,4.5516872E7,6574.0,0,0,0,0,360,264,0.17407593176318426,0.12660067764595218,0.0,1400.0,207.7,443.64413192273116,196820.11578947367,1,2,0,5,18,0,0,0,0.0,218.6315789473684,58.45454545454545,438.875,0,0,0,0,5,4515,0,33,0,184,64240,110,2,32,0,0,0,0,1.5993798150279292E15,2.1006634304046195E7,1.599379866683997E15,1.599379803926056E15,No Label
192.168.0.104-35.227.209.242-50380-443-6,192.168.0.104,50380,35.227.209.242,443,6,06/09/2020 01:53:34 PM,110013503,53,53,15273.0,3809.0,1368.0,0.0,288.1698113207548,479.42564739363905,369.0,0.0,71.86792452830187,143.2489814349409,173.45143532062605,0.9635180874115062,1047747.6476190477,4263941.910525799,3.2374939E7,9.0,1.09855752E8,2112610.615384615,6037616.093113972,3.2563015E7,9.0,1.09295154E8,2101829.884615385,6030332.9252788415,3.2649288E7,894.0,0,0,0,0,1708,1720,0.4817590437057531,0.4817590437057531,0.0,1368.0,178.3364485981309,367.18133261027486,134822.1310174573,0,0,0,49,106,0,0,0,1.0,180.0188679245283,288.1698113207547,71.86792452830188,0,0,0,0,6,2454,0,144,0,35,501,603,42,32,0,0,0,0,1.599379770664453E15,3.130427028466914E7,1.599379824380138E15,1.599379715085311E15,No Label
192.168.0.104-140.82.114.26-36934-443-6,192.168.0.104,36934,140.82.114.26,443,6,06/09/2020 01:56:05 PM,6040248,15,10,1473.0,4786.0,864.0,0.0,98.19999999999999,249.85944620354633,1400.0,0.0,478.59999999999997,549.568355873751,1036.2157315394998,4.1389029059733975,251676.9999999999,535208.327166973,2072661.0,69.0,6040248.0,431446.28571428574,650675.5639081146,2072762.0,374.0,3967140.0,440793.3333333333,520341.44617236673,1518787.0,1639.0,0,0,0,0,500,328,2.483341743584038,1.655561162389359,0.0,1400.0,240.73076923076925,425.2405961516193,180829.5646153846,1,2,0,11,24,0,0,0,0.0,250.36,98.2,478.6,0,0,0,0,10,2774,0,58,0,191,64240,67,4,32,0,0,0,0,1.5993798689900175E15,1547242.676224325,1.599379871493743E15,1.599379865454119E15,No Label
192.168.0.104-157.240.7.26-40152-443-6,192.168.0.104,40152,157.240.7.26,443,6,06/09/2020 01:54:15 PM,117230493,44,39,2067.0,10101.0,527.0,0.0,46.97727272727272,132.14588285368453,1388.0,0.0,259.0,338.06368132583975,103.79552016385362,0.7080069176199746,1429640.1585365855,6591830.066731054,4.6089603E7,12.0,1.17230493E8,2726290.5348837217,9108528.155152401,4.6089603E7,332.0,1.17030345E8,3079745.9210526315,9879271.155897776,4.8553244E7,1031.0,0,0,0,0,1428,1256,0.375328968376854,0.33267794924312055,0.0,1388.0,144.85714285714286,269.86021115166784,72824.53356282275,1,2,0,25,82,0,0,0,0.0,146.6024096385542,46.97727272727273,259.0,0,0,0,0,13,4205,0,24,0,121,64240,126,10,32,0,0,0,0,1.5993797897365062E15,2.586786005195555E7,1.599379869935822E15,1.599379755169421E15,No Label
157.240.7.26-192.168.0.104-443-40152-6,157.240.7.26,443,192.168.0.104,40152,6,06/09/2020 01:56:12 PM,634662,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.726925513107765,317331.0,448660.6668764268,634582.0,80.0,634662.0,634662.0,0.0,634662.0,634662.0,0,0,0,0,0,0,0,0,0,64,32,3.1512836754051765,1.5756418377025883,0.0,0.0,0.0,0.0,0.0,2,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,126,501,0,32,0,0,0,0,0,0,0,0,No Label
192.168.0.104-13.35.20.22-35780-443-6,192.168.0.104,35780,13.35.20.22,443,6,06/09/2020 01:53:55 PM,96419366,27,36,985.0,37613.0,517.0,0.0,36.48148148148149,120.18267197842893,1400.0,0.0,1044.8055555555554,594.5121803122981,400.3137709907779,0.6533957089076898,1555151.064516129,8090682.307064385,4.5878741E7,47.0,9.3262598E7,3587023.0,1.2433489978580074E7,4.6236044E7,1075.0,9.5850856E7,2738595.8857142855,1.1117018939463202E7,4.9035509E7,1404.0,0,0,0,0,872,1160,0.28002673238900994,0.3733689765186799,0.0,1400.0,603.0937500000002,676.1480470633771,457176.1815476188,0,2,0,8,62,0,0,0,1.0,612.6666666666666,36.48148148148148,1044.8055555555557,0,0,0,0,34,36504,0,15,0,597,64240,122,4,32,0,0,0,0,1.5993797400832982E15,1.433921476775119E7,1.599379828697465E15,1.599379735792277E15,No Label
192.168.0.104-140.82.112.25-50414-443-6,192.168.0.104,50414,140.82.112.25,443,6,06/09/2020 01:56:11 PM,8625819,11,9,1473.0,4202.0,864.0,0.0,133.9090909090909,286.6037175423426,1400.0,0.0,466.8888888888889,587.2068299254626,657.9085417860032,2.318620411580628,453990.4736842105,956516.4760712796,3693615.0,62.0,4932204.0,493220.3999999999,692341.9778024281,2054949.0,608.0,6570959.0,821369.875,1322740.8314727673,3698941.0,2208.0,0,0,0,0,360,304,1.2752412263693453,1.0433791852112826,0.0,1400.0,270.23809523809524,458.5534761357617,210271.29047619054,1,3,0,8,19,0,0,0,0.0,283.75,133.9090909090909,466.8888888888889,0,0,0,0,9,2876,0,73,0,210,64240,67,4,32,0,0,0,0,1.5993798745638452E15,1211710.5825607735,1.5993798761964E15,1.599379871269902E15,No Label
192.168.0.104-151.101.1.176-36554-443-6,192.168.0.104,36554,151.101.1.176,443,6,06/09/2020 01:53:58 PM,97372533,21,21,1300.0,11102.0,517.0,0.0,61.904761904761905,154.34309338674822,1400.0,0.0,528.6666666666667,593.7252170266422,127.36651310077349,0.4313331358032968,2374939.829268293,9889638.513357725,4.5829045E7,74.0,9.6889403E7,4844470.15,1.4038637322207171E7,4.6596068E7,408.0,9.6941166E7,4847058.300000001,1.4119301463544672E7,4.6312175E7,2660.0,0,0,0,0,728,680,0.2156665679016484,0.2156665679016484,0.0,1400.0,288.4186046511628,485.48930803577366,235699.86821705432,0,2,0,13,41,0,0,0,1.0,295.2857142857143,61.904761904761905,528.6666666666666,0,0,0,0,16,4669,0,30,0,264,64240,85,5,32,0,0,0,0,1.5993797451378522E15,1.8125087470568154E7,1.599379834435698E15,1.599379738313422E15,No Label
192.168.0.104-13.227.241.126-47218-443-6,192.168.0.104,47218,13.227.241.126,443,6,06/09/2020 01:53:58 PM,97029759,15,16,1100.0,7356.0,517.0,0.0,73.33333333333333,175.21891069934964,1400.0,0.0,459.75000000000006,652.2644146867639,87.14852110474685,0.31948961142941723,3234325.3,1.1488234132173685E7,4.5798101E7,71.0,9.6499423E7,6892815.928571429,1.680165371469868E7,4.6596139E7,908.0,9.654068E7,6436045.333333333,1.6125860025780333E7,4.6328437E7,4105.0,0,0,0,0,488,540,0.15459174746584706,0.1648978639635702,0.0,1400.0,264.25000000000006,509.25771408476356,259343.4193548388,0,3,0,7,30,0,0,0,1.0,272.7741935483871,73.33333333333333,459.75,0,0,0,0,7,33716,0,35,0,237,64240,122,4,32,0,0,0,0,1.5993797475871535E15,2.081055429668057E7,1.599379834404741E15,1.599379738703459E15,No Label
192.168.0.104-140.82.112.25-50414-443-6,192.168.0.104,50414,140.82.112.25,443,6,06/09/2020 01:56:19 PM,1845187,3,1,0.0,48.0,0.0,0.0,0.0,0.0,48.0,48.0,48.0,0.0,26.013623551434083,2.167801962619507,615062.3333333333,1065017.8373193257,1844839.0,94.0,1845187.0,922593.5,1304385.0300124192,1844933.0,254.0,0,0,0,0,0,0,0,0,0,108,32,1.6258514719646302,0.5419504906548768,0.0,48.0,9.6,21.46625258399798,460.8,1,0,0,1,4,0,0,0,0.0,12.0,0.0,48.0,0,0,0,0,0,0,0,0,0,12,501,67,0,32,0,0,0,0,1.599379879895855E15,0.0,1.599379879895855E15,1.599379879895855E15,No Label
192.168.0.104-151.101.64.133-55538-443-6,192.168.0.104,55538,151.101.64.133,443,6,06/09/2020 01:55:06 PM,77232345,10,6,1113.0,156.0,531.0,0.0,111.30000000000001,221.77218040142003,156.0,0.0,26.0,63.686733312362634,16.43093965358685,0.20716708783088228,5148823.0,1.27708341845666E7,4.5044752E7,33.0,7.7232345E7,8581371.666666666,1.6365218359863091E7,4.5715129E7,202.0,5.0568683E7,1.01137366E7,2.0252374903691202E7,4.6304127E7,51388.0,0,0,0,0,336,208,0.12947942989430142,0.07768765793658085,0.0,531.0,74.6470588235294,176.09157460554104,31008.24264705883,1,4,0,4,14,0,0,0,0.0,79.3125,111.3,26.0,0,0,0,0,0,0,0,69,0,9,64240,58,3,32,0,0,0,0,1.4851383997363322E15,4.2745222873452756E14,1.59937985628834E15,2.4108627E7,No Label
192.168.0.104-151.101.64.133-55534-443-6,192.168.0.104,55534,151.101.64.133,443,6,06/09/2020 01:55:06 PM,77278937,10,7,610.0,4232.0,517.0,0.0,61.00000000000001,162.86599808840808,1400.0,0.0,604.5714285714286,680.379026019776,62.6561413493563,0.21998232196180442,4829933.5625,1.2972775685248053E7,4.6164233E7,38.0,7.7278937E7,8586548.555555556,1.7194944359113157E7,4.6164233E7,618.0,4.936269E7,8227115.0,1.9777595222731736E7,4.859635E7,6876.0,0,0,0,0,328,232,0.12940136585988496,0.09058095610191946,0.0,1400.0,269.0,503.4866666848406,253498.82352941178,1,2,0,4,16,0,0,0,0.0,284.8235294117647,61.0,604.5714285714286,0,0,0,0,6,6324,0,35,0,248,64240,85,2,32,0,0,0,0,1.492754491502568E15,4.129580848554413E14,1.599379853577708E15,2.5197524E7,No Label
192.168.0.104-151.101.64.133-55536-443-6,192.168.0.104,55536,151.101.64.133,443,6,06/09/2020 01:55:06 PM,77279067,7,5,582.0,156.0,531.0,0.0,83.14285714285714,198.3989487299337,156.0,0.0,31.2,69.76532089799343,9.549804735608415,0.15528137781477097,7025369.727272727,1.540827706289868E7,4.6394528E7,68.0,7.7279067E7,1.28798445E7,2.032214483709779E7,4.6503917E7,1562.0,4.9392021E7,1.234800525E7,2.4309183461087793E7,4.8810583E7,1897.0,0,0,0,0,232,168,0.09058080372528307,0.06470057408948791,0.0,531.0,56.76923076923077,149.1649835172193,22250.19230769231,1,2,0,3,11,0,0,0,0.0,61.5,83.14285714285714,31.2,0,0,0,0,0,0,0,48,0,13,64240,58,2,32,0,0,0,0,1.439441833651527E15,5.0576829713561506E14,1.599379853521473E15,2.5123505E7,No Label
192.168.0.104-185.199.111.154-58400-443-6,192.168.0.104,58400,185.199.111.154,443,6,06/09/2020 01:55:07 PM,75939202,7,5,575.0,150.0,524.0,0.0,82.14285714285714,195.765530308946,150.0,0.0,30.0,67.08203932499369,9.547111121868255,0.15802114960333663,6903563.818181817,1.516059351035225E7,4.5362696E7,27.0,7.5939202E7,1.2656533666666666E7,2.002846416672202E7,4.5489784E7,1725.0,4.8230179E7,1.205754475E7,2.3808266217803016E7,4.7769377E7,1841.0,0,0,0,0,232,168,0.09217900393527971,0.06584214566805693,0.0,524.0,55.76923076923077,146.98194551608134,21603.692307692305,1,2,0,3,11,0,0,0,0.0,60.416666666666664,82.14285714285714,30.0,0,0,0,0,0,0,0,47,0,12,64240,85,2,32,0,0,0,0,1.4394418345263682E15,5.0576829743623144E14,1.599379853503734E15,2.5142777E7,No Label
